0 0	-nan
34200 .00000009518172660	0.00000007138673684
34300 .00000005931541405	0.00000014235663967
34400 .00000013011409921	0.00000007097170296
34500 .00000015332522751	0.00000000000059196
34600 .00000010584150904	0.00000000000059288
34700 .00000016416756724	0.00000000000059379
34800 .00000011692558668	0.00000000000059470
34900 .00000010493150071	0.00000000000059560
35000 .00000004650297619	0.00000006975506078
35100 .00000011592662095	0.00000013911206463
35200 .00000005779904169	0.00000006935873038
35300 .00000005763510789	0.00000013832389944
35400 .00000010344981739	0.00000006896687828
35500 .00000010315801056	0.00000000000060091
35600 .00000011429784482	0.00000000000060177
35700 .00000015956923682	0.00000013677285675
35800 .00000012502505740	0.00000006819630880
35900 .00000009067472973	0.00000000000060435
36000 .00000014693689073	0.00000000000060519
36100 .00000010144347299	0.00000000000060604
36200 .00000011240360267	0.00000000000060687
36300 .00000013451274104	0.00000013451334875
36400 .00000008942880036	0.00000000000060854
36500 .00000010033156057	0.00000000000060936
36600 .00000010005783659	0.00000006670447862
36700 .00000003326227653	0.00000000000061100
36800 .00000007740026647	0.00000000000061181
36900 .00000011027189761	0.00000000000061261
37000 .00000010997366345	0.00000000000061342
37100 .00000009870894283	0.00000000000061422
37200 .00000007656760531	0.00000000000061501
